transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
317,2021-05-31 08:41:00,P0254,7,americanexpress,374283259571974,T,11.44,2,12.49
318,2021-05-31 09:11:00,P0240,6,mastercard,5048376956963067,F,1.27,1,1.69
319,2021-05-31 09:45:00,P0424,6,mastercard,5108756464366761,F,6.61,1,7.89
320,2021-05-31 13:02:00,P0406,2,visa,4041598529844363,F,7.19,2,8.19
321,2021-05-31 13:14:00,P0302,7,americanexpress,374288461558693,F,5.98,1,7.29
322,2021-05-31 14:01:00,P0457,6,americanexpress,374288420393877,F,2.02,2,2.59
323,2021-05-31 14:14:00,P0496,7,americanexpress,374288817576951,F,13.53,1,14.79
324,2021-05-31 19:22:00,P0170,4,visa,4041590850487102,F,8.13,1,8.89
325,2021-05-31 20:15:00,P0199,8,mastercard,5108757929642994,F,6.42,3,7.79
326,2021-06-01 04:50:00,P0194,4,mastercard,5048372169434509,F,10.82,2,11.59
327,2021-06-01 05:15:00,P0013,6,mastercard,5048379453855166,F,8.36,1,9.29
328,2021-06-01 09:56:00,P0350,6,americanexpress,374283829003334,T,17.21,1,18.19
329,2021-06-01 11:30:00,P0551,5,americanexpress,374283998722821,F,3.29,2,4.49
330,2021-06-01 13:32:00,P0393,6,americanexpress,374288577918161,F,10.94,2,11.59
331,2021-06-01 15:03:00,P0457,5,visa,4041599182357842,F,2.02,1,2.59
332,2021-06-01 15:07:00,P0640,2,visa,4041598309664,F,9.92,2,11.29
333,2021-06-01 15:13:00,P0519,5,visa,4041595139464590,F,12.45,4,14.09
334,2021-06-01 16:06:00,P0486,4,mastercard,5048379964702709,F,6.52,1,7.89
335,2021-06-01 18:15:00,P0469,6,visa,4041592133524040,T,0.92,3,1.59
336,2021-06-01 18:34:00,P0672,5,americanexpress,374288885231109,F,19.89,3,21.39
337,2021-06-01 23:02:00,P0211,4,mastercard,5048379418800455,F,17.54,1,18.69
338,2021-06-02 00:38:00,P0210,3,visa,4041592528400,F,2.78,3,3.89
339,2021-06-02 02:38:00,P0535,4,visa,4041593374432,T,12.16,1,13.69
340,2021-06-02 05:28:00,P0455,8,visa,4041597346485,F,1.63,3,1.79
341,2021-06-02 12:33:00,P0490,1,mastercard,5108751481248308,F,5.54,4,6.59
342,2021-06-02 13:51:00,P0566,8,americanexpress,374283046184560,F,1.77,2,2.09
343,2021-06-02 15:11:00,P0379,6,americanexpress,374283910199256,T,6.12,3,7.49
344,2021-06-02 16:10:00,P0465,5,visa,4041595815853,F,9.61,1,11.09
345,2021-06-02 17:08:00,P0487,8,americanexpress,374283086031457,F,11.44,2,12.49
346,2021-06-02 18:56:00,P0478,8,visa,4041595038962850,F,18.67,3,20.59
347,2021-06-02 20:35:00,P0462,9,mastercard,5108754963628526,T,14.63,1,15.89
348,2021-06-03 00:53:00,P0465,6,visa,4041599235043035,F,9.61,3,11.09
349,2021-06-03 04:03:00,P0539,5,visa,4041599865240067,F,8.13,2,8.89
350,2021-06-03 05:17:00,P0217,6,mastercard,5048379871389376,F,14.96,1,16.49
351,2021-06-03 06:03:00,P0085,6,mastercard,5048372332168695,F,14.86,3,16.29
352,2021-06-03 06:37:00,P0165,6,visa,4041590498091761,F,0.94,2,1.59
353,2021-06-03 14:15:00,P0256,7,americanexpress,374288473756475,F,2.08,2,2.69
354,2021-06-03 14:25:00,P0268,5,visa,4041596511307787,F,11.93,2,13.39
355,2021-06-03 15:01:00,P0296,5,americanexpress,374283853556199,T,2.96,1,4.09
356,2021-06-03 17:29:00,P0057,5,americanexpress,374288819660274,F,17.28,4,18.19
357,2021-06-03 21:40:00,P0291,3,mastercard,5108759315601667,F,14.13,1,14.89
358,2021-06-03 23:19:00,P0123,5,visa,4041597341213,F,7.7,1,8.29
359,2021-06-04 02:12:00,P0295,5,americanexpress,374283507381200,F,1.43,2,1.69
360,2021-06-04 05:36:00,P0297,7,visa,4041594251662,F,17.82,3,19.29
361,2021-06-04 07:50:00,P0690,6,americanexpress,374283303703359,F,11.93,2,13.39
362,2021-06-04 08:28:00,P0389,9,americanexpress,374288653991140,T,5.95,1,7.19
363,2021-06-04 09:45:00,P0408,7,mastercard,5108759904891059,F,8.24,3,9.09
364,2021-06-04 09:52:00,P0219,6,americanexpress,374288063530892,F,13.98,1,14.89
365,2021-06-04 12:53:00,P0715,6,mastercard,5048376509673114,F,7.6,1,8.29
366,2021-06-04 14:39:00,P0337,7,mastercard,5108757584613447,F,19.24,3,21.19
367,2021-06-04 21:18:00,P0526,5,mastercard,5048370495633851,F,3.83,1,4.79
368,2021-06-04 22:43:00,P0238,7,americanexpress,374283870031051,F,6,2,7.29
369,2021-06-05 01:14:00,P0398,3,americanexpress,374283549724318,T,1.75,2,2.09
370,2021-06-05 02:21:00,P0387,8,visa,4041598814093,F,4.99,5,5.59
371,2021-06-05 03:13:00,P0552,5,mastercard,5108759250568079,F,11.36,1,12.29
372,2021-06-05 03:19:00,P0061,3,americanexpress,374283905697090,T,16.74,1,18.09
373,2021-06-05 04:58:00,P0705,7,,3535173756491265,F,16.57,3,18.09
374,2021-06-05 07:52:00,P0350,5,mastercard,5108753558800425,F,17.21,3,18.19
375,2021-06-05 11:29:00,P0627,6,visa,4041595481513481,T,13.53,1,14.79
376,2021-06-05 16:22:00,P0376,4,,30228265656182,F,10.3,3,11.49
377,2021-06-05 21:36:00,P0634,6,americanexpress,374288174350024,F,16.47,2,18.09
378,2021-06-05 23:29:00,P0259,5,americanexpress,374283958078743,F,5.21,1,5.99
379,2021-06-06 00:18:00,P0342,5,americanexpress,374288699438080,F,18.73,1,20.69
380,2021-06-06 04:43:00,P0143,9,americanexpress,374288234077310,F,1.68,2,1.89
381,2021-06-06 04:47:00,P0250,6,americanexpress,374288068948750,F,16.08,2,17.89
382,2021-06-06 08:10:00,P0071,4,americanexpress,374288641556716,T,13.09,2,14.69
383,2021-06-06 09:48:00,P0394,6,americanexpress,374288516470597,F,8.44,1,9.49
384,2021-06-06 10:28:00,P0328,6,mastercard,5048378988811850,T,3.18,3,4.39
385,2021-06-06 10:59:00,P0357,7,americanexpress,374283369362199,F,3.34,1,4.49
386,2021-06-06 18:20:00,P0271,5,americanexpress,374283018352955,F,15.16,1,16.79
387,2021-06-06 20:06:00,P0450,8,mastercard,5048376102189179,F,3.76,1,4.79
388,2021-06-06 22:22:00,P0235,8,visa,4041594377769018,F,11.99,1,13.49
389,2021-06-07 00:29:00,P0361,6,mastercard,5048377494355204,F,8.85,2,10.19
390,2021-06-07 02:14:00,P0375,8,mastercard,5048378510772547,F,15.75,1,17.59
391,2021-06-07 06:48:00,P0345,4,americanexpress,374283340808799,F,7.18,2,8.19
392,2021-06-07 06:54:00,P0550,4,mastercard,5108757904454738,F,15.35,4,17.09
393,2021-06-07 11:06:00,P0318,10,visa,4041599336828367,F,6.76,1,7.99
394,2021-06-07 12:25:00,P0369,7,mastercard,5108751309657797,F,8.08,2,8.79
395,2021-06-07 13:28:00,P0283,8,mastercard,5108759003048361,F,1.68,1,1.89
396,2021-06-07 13:50:00,P0085,8,americanexpress,374288879289899,F,14.86,3,16.29
397,2021-06-07 15:01:00,P0275,7,americanexpress,374283045804705,F,9.06,1,10.49
398,2021-06-07 16:35:00,P0374,4,mastercard,5048371804476347,F,6.65,3,7.99
399,2021-06-07 17:18:00,P0305,6,mastercard,5108756453776772,F,8.74,1,9.99
400,2021-06-07 20:17:00,P0345,9,mastercard,5048372915589283,F,7.18,2,8.19
401,2021-06-07 21:25:00,P0381,7,visa,4041599569191,F,5.05,1,5.69
402,2021-06-07 22:18:00,P0255,7,americanexpress,374283109614313,F,18.85,3,20.79
403,2021-06-07 22:28:00,P0427,4,mastercard,5048370013491097,F,12.94,2,14.59
404,2021-06-07 22:57:00,P0270,8,visa,4041590914047033,F,6.97,1,8.09
405,2021-06-07 23:21:00,P0386,10,americanexpress,374283336439351,F,19.79,2,21.39
406,2021-06-08 04:46:00,P0316,8,visa,4041596181693,F,1.81,1,2.19
407,2021-06-08 10:23:00,P0164,4,americanexpress,374283275524171,F,18.98,2,20.99
408,2021-06-08 13:03:00,P0021,8,visa,4041599781618297,T,14.13,2,14.89
409,2021-06-08 14:16:00,P0024,5,visa,4041595095472,F,6.97,1,8.09
410,2021-06-08 15:45:00,P0556,3,americanexpress,374288050353068,F,5.5,3,6.49
411,2021-06-08 16:51:00,P0264,6,americanexpress,374288075215631,F,4.11,2,4.89
412,2021-06-08 19:19:00,P0556,5,mastercard,5048371639717147,F,5.5,5,6.49
413,2021-06-08 19:25:00,P0243,10,americanexpress,374283142532407,F,18.18,2,19.89
414,2021-06-08 20:52:00,P0622,10,mastercard,5108756296301408,F,13.87,1,14.89
415,2021-06-08 20:58:00,P0430,7,visa,4041597090331,F,17.67,1,18.99
416,2021-06-09 00:07:00,P0637,5,visa,4041593899554718,F,15.32,2,17.09
417,2021-06-09 03:32:00,P0456,7,mastercard,5108754881106001,F,18.35,3,20.19
418,2021-06-09 03:40:00,P0022,4,visa,4041592616775,F,1.16,2,1.69
419,2021-06-09 07:50:00,P0234,6,mastercard,5048372714831597,F,3.13,2,4.29
420,2021-06-09 08:46:00,P0691,6,visa,4041597044744785,F,4.47,3,4.99
421,2021-06-09 09:35:00,P0543,10,americanexpress,374283781461181,F,17.45,1,18.49
422,2021-06-09 10:32:00,P0347,8,americanexpress,374288285961982,F,5.37,4,6.29
423,2021-06-09 11:24:00,P0219,10,americanexpress,374288708758866,F,13.98,1,14.89
424,2021-06-09 12:35:00,P0270,5,mastercard,5108757047118752,F,6.97,4,8.09
425,2021-06-09 13:20:00,P0732,7,americanexpress,374283126706787,F,11.5,3,12.59
426,2021-06-09 18:22:00,P0250,5,mastercard,5048375388817826,T,16.08,1,17.89
427,2021-06-09 19:14:00,P0304,7,americanexpress,374283988303731,F,9.19,2,10.69
428,2021-06-09 21:57:00,P0477,4,americanexpress,374283475231072,F,2.19,3,2.89
429,2021-06-09 22:01:00,P0270,7,mastercard,5108757671318496,F,6.97,2,8.09
430,2021-06-09 23:34:00,P0334,2,,3531402384807939,F,5.53,2,6.59
431,2021-06-10 01:52:00,P0397,7,americanexpress,374283679933085,F,13.67,3,14.89
432,2021-06-10 03:26:00,P0361,7,visa,4041591219864460,F,8.85,1,10.19
433,2021-06-10 04:48:00,P0417,8,mastercard,5108756413227387,F,16.73,1,18.09
434,2021-06-10 07:28:00,P0692,7,mastercard,5108757123828530,F,11.98,1,13.49
435,2021-06-10 07:55:00,P0361,6,mastercard,5108755260155311,T,8.85,1,10.19
436,2021-06-10 10:38:00,P0111,9,americanexpress,374283954436630,F,11.74,2,13.09
437,2021-06-10 14:51:00,P0393,5,visa,4041595018836934,F,10.94,1,11.59
438,2021-06-10 16:12:00,P0373,9,americanexpress,374283433812500,F,12.85,1,14.49
439,2021-06-10 17:18:00,P0334,10,mastercard,5108751188414955,F,5.53,1,6.59
440,2021-06-10 21:03:00,P0232,5,visa,4041594571713,F,1.66,1,1.89
441,2021-06-10 21:51:00,P0253,5,mastercard,5108759493671441,F,3.09,1,4.29
442,2021-06-10 23:48:00,P0452,8,visa,4041590579603,T,8.33,1,9.29
443,2021-06-11 02:11:00,P0399,7,americanexpress,374288654197630,F,9.83,2,11.29
444,2021-06-11 02:23:00,P0377,7,visa,4041593558950,F,0.12,2,1.19
445,2021-06-11 04:30:00,P0188,6,americanexpress,374283421046053,F,6.75,3,7.99
446,2021-06-11 07:32:00,P0417,4,americanexpress,374283974508855,F,16.73,1,18.09
447,2021-06-11 08:36:00,P0267,3,visa,4041598323766432,T,13.36,2,14.79
448,2021-06-11 10:12:00,P0097,8,visa,4041591765011,F,9.91,2,11.29
449,2021-06-11 10:51:00,P0402,7,americanexpress,374288233413060,F,11.61,1,12.79
450,2021-06-11 15:50:00,P0683,7,visa,4041593669529692,F,11,4,11.59
451,2021-06-11 19:25:00,P0527,8,mastercard,5108758518820611,F,16.63,1,18.09
452,2021-06-11 20:27:00,P0362,8,americanexpress,374288728351973,F,3.73,2,4.79
453,2021-06-11 23:18:00,P0544,8,visa,4041595874616552,F,19.72,1,21.39
454,2021-06-11 23:58:00,P0408,6,visa,4041592007387318,F,8.24,2,9.09
455,2021-06-12 01:24:00,P0463,8,mastercard,5048373118590615,F,12.96,3,14.59
456,2021-06-12 02:04:00,P0190,4,mastercard,5048371919502888,F,18.93,3,20.89
457,2021-06-12 04:47:00,P0659,9,visa,4041590457261405,F,2.23,1,2.99
458,2021-06-12 04:49:00,P0384,6,americanexpress,374288084202109,F,4.83,1,5.19
459,2021-06-12 06:40:00,P0659,5,visa,4041590681618453,F,2.23,3,2.99
460,2021-06-12 08:41:00,P0481,6,americanexpress,374288991463802,F,17.2,1,18.19
461,2021-06-12 10:12:00,P0463,8,visa,4041590955907491,F,12.96,3,14.59
462,2021-06-12 12:19:00,P0115,7,mastercard,5108753487664702,T,5.84,1,7.09
463,2021-06-12 18:39:00,P0366,7,mastercard,5108755592751282,F,13.27,4,14.69
464,2021-06-12 20:29:00,P0337,5,mastercard,5108755914690606,F,19.24,1,21.19
465,2021-06-12 21:15:00,P0716,4,,3587766263125917,F,13.32,2,14.79
466,2021-06-12 21:53:00,P0442,7,americanexpress,374283338148513,F,14.89,1,16.39
467,2021-06-12 23:45:00,P0303,8,americanexpress,374283390997286,F,19.07,2,21.09
468,2021-06-13 00:28:00,P0688,8,americanexpress,374288907841281,F,0.81,1,1.59
469,2021-06-13 03:03:00,P0413,4,mastercard,5108755899793540,F,7.35,1,8.19
470,2021-06-13 08:39:00,P0377,3,mastercard,5048370865606263,F,0.12,2,1.19
471,2021-06-13 10:31:00,P0351,7,mastercard,5108756540326763,F,10.04,1,11.39
472,2021-06-13 11:26:00,P0285,7,americanexpress,374288568483696,F,2.73,1,3.79
473,2021-06-13 15:33:00,P0139,8,mastercard,5048375505526334,T,4.69,1,4.99
474,2021-06-13 16:09:00,P0353,6,visa,4041593699214596,F,15.1,2,16.69
475,2021-06-13 21:27:00,P0260,6,mastercard,5048377081542586,F,15.96,1,17.79
476,2021-06-13 22:20:00,P0343,4,mastercard,5108758541474949,F,3.66,2,4.79
477,2021-06-13 22:47:00,P0387,4,visa,4041598875193,F,4.99,1,5.59
478,2021-06-14 00:46:00,P0453,6,mastercard,5108759075992199,F,12.82,3,14.49
479,2021-06-14 03:44:00,P0362,7,mastercard,5048372046957086,F,3.73,4,4.79
480,2021-06-14 04:45:00,P0304,6,mastercard,5108757517408212,T,9.19,2,10.69
481,2021-06-14 05:02:00,P0224,7,visa,4041591259486,F,16.48,2,18.09
482,2021-06-14 05:34:00,P0667,6,visa,4041592529783424,F,12.7,4,14.39
483,2021-06-14 07:06:00,P0327,5,americanexpress,374283017625625,F,7.13,4,8.19
484,2021-06-14 07:46:00,P0437,7,americanexpress,374288622793239,F,0.1,3,1.19
485,2021-06-14 08:46:00,P0564,8,visa,4041596837576263,F,14.32,1,15.29
486,2021-06-14 16:31:00,P0491,5,mastercard,5048370762108033,F,18,2,19.59
487,2021-06-14 17:25:00,P0553,3,mastercard,5048377480828248,F,6.79,2,7.99
488,2021-06-14 19:44:00,P0030,5,visa,4041595192725952,F,2.05,2,2.69
489,2021-06-14 20:17:00,P0524,5,visa,4041595323647109,F,10.66,1,11.59
490,2021-06-14 21:20:00,P0489,7,americanexpress,374288125466036,F,8.46,1,9.49
491,2021-06-14 21:28:00,P0595,7,mastercard,5108757509884073,F,17.58,1,18.79
492,2021-06-15 03:38:00,P0493,4,americanexpress,374283166173625,T,18.02,2,19.69
493,2021-06-15 03:52:00,P0350,5,visa,4041591872692,F,17.21,4,18.19
494,2021-06-15 07:35:00,P0325,5,americanexpress,374288165396762,F,5.35,4,6.29
495,2021-06-15 08:47:00,P0744,3,visa,4041595868357,F,7.42,1,8.29
496,2021-06-15 09:13:00,P0297,4,americanexpress,374288143604584,F,17.82,2,19.29
497,2021-06-15 09:53:00,P0334,6,mastercard,5108758383056143,F,5.53,2,6.59
498,2021-06-15 11:05:00,P0134,8,americanexpress,374288423790566,F,10.28,3,11.49
499,2021-06-15 12:31:00,P0463,10,americanexpress,374288278389555,F,12.96,1,14.59
500,2021-06-15 17:54:00,P0640,6,visa,4041599111077867,F,9.92,1,11.29
501,2021-06-15 17:56:00,P0506,9,visa,4041592390034568,F,10.54,1,11.59
502,2021-06-15 19:07:00,P0680,6,mastercard,5048377033837753,F,19.16,2,21.09
503,2021-06-15 22:12:00,P0210,6,visa,4041592513485,T,2.78,5,3.89
504,2021-06-16 04:43:00,P0274,8,visa,4041594230708,T,11.65,1,12.89
505,2021-06-16 04:58:00,P0284,4,americanexpress,374288642278229,F,1.03,3,1.59
506,2021-06-16 06:37:00,P0451,9,mastercard,5048373852860562,T,2.41,1,3.29
507,2021-06-16 06:42:00,P0314,6,americanexpress,374288441744348,F,14.84,1,16.29
508,2021-06-16 08:00:00,P0590,8,visa,4041596811378926,F,8.1,2,8.79
509,2021-06-16 10:30:00,P0462,6,visa,4041592472563369,F,14.63,1,15.89
510,2021-06-16 17:13:00,P0453,6,mastercard,5108758123548961,F,12.82,2,14.49
511,2021-06-16 21:06:00,P0271,6,americanexpress,374283003838661,F,15.16,2,16.79
512,2021-06-17 10:23:00,P0255,7,mastercard,5108754335097889,F,18.85,1,20.79
513,2021-06-17 13:06:00,P0492,7,mastercard,5048379987742054,F,16.12,2,17.89
514,2021-06-17 14:26:00,P0408,6,visa,4041597306869,F,8.24,4,9.09
515,2021-06-17 15:02:00,P0420,4,americanexpress,374283845368455,F,18.06,2,19.69
516,2021-06-17 15:16:00,P0621,8,americanexpress,374283409119633,F,17.47,1,18.59
517,2021-06-17 17:25:00,P0629,6,visa,4041590460533204,F,6.4,1,7.79
518,2021-06-17 17:48:00,P0103,5,mastercard,5108755546891259,F,10.61,1,11.59
519,2021-06-17 21:34:00,P0579,6,,676126883478208098,F,19.5,2,21.29
520,2021-06-18 00:04:00,P0228,4,visa,4041591458401,F,0.09,1,1.09
521,2021-06-18 03:43:00,P0297,8,visa,4041593043127692,F,17.82,2,19.29
522,2021-06-18 04:04:00,P0431,7,mastercard,5048371325394136,F,10.67,2,11.59
523,2021-06-18 04:57:00,P0387,8,americanexpress,374283760089730,F,4.99,1,5.59
524,2021-06-18 05:38:00,P0345,6,visa,4041594486924595,F,7.18,1,8.19
525,2021-06-18 05:43:00,P0738,8,visa,4041594193302,F,15.42,2,17.19
526,2021-06-18 09:51:00,P0228,7,mastercard,5108758444573193,F,0.09,1,1.09
527,2021-06-18 11:23:00,P0176,8,americanexpress,374288989929780,F,14.46,1,15.59
528,2021-06-18 12:25:00,P0672,5,americanexpress,374288429215931,F,19.89,1,21.39
529,2021-06-18 15:48:00,P0638,5,mastercard,5048375230821562,F,16.92,1,18.19
530,2021-06-18 19:54:00,P0484,5,mastercard,5048376949896341,T,10.9,2,11.59
531,2021-06-18 22:02:00,P0445,4,visa,4041599891010880,T,0.15,1,1.19
532,2021-06-18 22:30:00,P0383,3,visa,4041597501956,F,12.53,3,14.19
533,2021-06-18 22:41:00,P0228,6,mastercard,5048374754900415,F,0.09,1,1.09
534,2021-06-19 00:15:00,P0312,5,mastercard,5108750576554729,F,17.43,1,18.49
535,2021-06-19 00:28:00,P0319,10,mastercard,5108752439517174,F,3.51,2,4.69
536,2021-06-19 05:04:00,P0688,10,americanexpress,374288401719629,T,0.81,1,1.59
537,2021-06-19 05:39:00,P0395,6,mastercard,5048373810746432,F,2.55,1,3.59
538,2021-06-19 05:55:00,P0492,4,visa,4041599568698,F,16.12,1,17.89
539,2021-06-19 05:58:00,P0157,8,americanexpress,374288879866936,T,2.95,2,4.09
540,2021-06-19 06:25:00,P0211,9,americanexpress,374283247376957,F,17.54,2,18.69
541,2021-06-19 07:53:00,P0097,7,mastercard,5108754159648494,F,9.91,1,11.29
542,2021-06-19 08:04:00,P0158,3,mastercard,5048373796259814,F,3.02,2,4.19
543,2021-06-19 08:20:00,P0358,6,mastercard,5048378666058527,F,8.86,3,10.19
544,2021-06-19 10:12:00,P0237,3,visa,4041595753489790,F,10.43,3,11.49
545,2021-06-19 10:42:00,P0714,6,visa,4041592382027638,F,0.66,2,1.49
546,2021-06-19 10:47:00,P0397,7,visa,4041592328504,F,13.67,1,14.89
547,2021-06-19 16:44:00,P0181,6,visa,4041592834936055,F,1.62,1,1.79
548,2021-06-19 17:07:00,P0557,6,americanexpress,374283900033721,F,9.79,4,11.29
549,2021-06-19 17:13:00,P0402,5,americanexpress,374288585558629,F,11.61,3,12.79
550,2021-06-19 19:20:00,P0263,6,mastercard,5048370166697805,F,2.27,1,3.09
551,2021-06-19 20:52:00,P0125,9,visa,4041595389446,F,0.81,1,1.59
552,2021-06-19 21:07:00,P0060,9,mastercard,5048375264958645,F,18.74,3,20.69
553,2021-06-19 23:04:00,P0149,7,americanexpress,374288210039532,F,2.06,2,2.69
554,2021-06-20 00:04:00,P0387,6,mastercard,5108759854540979,F,4.99,3,5.59
555,2021-06-20 01:01:00,P0603,2,mastercard,5108752644812428,T,19.88,3,21.39
556,2021-06-20 01:48:00,P0395,10,americanexpress,374283273782458,F,2.55,2,3.59
557,2021-06-20 02:41:00,P0435,7,visa,4041593185994,F,7.88,1,8.39
558,2021-06-20 04:45:00,P0060,3,,4138534515468499,T,18.74,2,20.69
559,2021-06-20 05:52:00,P0291,8,americanexpress,374288504198473,F,14.13,2,14.89
560,2021-06-20 06:20:00,P0031,7,visa,4041593567311490,F,3.05,3,4.29
561,2021-06-20 07:14:00,P0389,9,visa,4041598473775,T,5.95,1,7.19
562,2021-06-20 08:16:00,P0503,3,americanexpress,374283898872452,F,12.07,1,13.59
563,2021-06-20 08:24:00,P0317,7,visa,4041599156635,F,16.83,3,18.19
564,2021-06-20 15:37:00,P0155,9,visa,4041597247512872,F,7.92,1,8.39
565,2021-06-20 15:58:00,P0445,7,,3550118425379185,F,0.15,1,1.19
566,2021-06-20 16:25:00,P0115,10,americanexpress,374283512608068,F,5.84,1,7.09
567,2021-06-20 16:32:00,P0354,4,mastercard,5108757569860559,F,15.35,1,17.09
568,2021-06-20 22:42:00,P0164,7,mastercard,5048374527933503,F,18.98,1,20.99
569,2021-06-20 22:45:00,P0460,4,americanexpress,374288977050888,F,4.37,1,4.99
570,2021-06-21 02:25:00,P0621,8,visa,4041596765293899,F,17.47,2,18.59
571,2021-06-21 02:55:00,P0446,8,mastercard,5108755735476722,F,16.57,2,18.09
572,2021-06-21 04:36:00,P0560,4,americanexpress,374283229623863,F,1.4,2,1.69
573,2021-06-21 06:36:00,P0138,11,visa,4041596273060,F,10.34,2,11.49
574,2021-06-21 08:38:00,P0432,7,mastercard,5048373206909487,F,17.36,1,18.39
575,2021-06-21 08:40:00,P0409,4,visa,4041597093368,F,18.03,2,19.69
576,2021-06-21 09:05:00,P0528,4,visa,4041598830727,F,0.62,3,1.49
577,2021-06-21 11:20:00,P0421,10,americanexpress,374288078804514,F,13.89,1,14.89
578,2021-06-21 11:42:00,P0040,4,,201932915854518,F,15.75,1,17.59
579,2021-06-21 18:54:00,P0258,4,visa,4041592647242,F,16.65,2,18.09
580,2021-06-21 21:54:00,P0575,7,visa,4041594463937,F,2.81,3,3.99
581,2021-06-21 23:18:00,P0373,3,visa,4041597595192764,F,12.85,3,14.49
582,2021-06-22 00:47:00,P0157,9,americanexpress,374288602165085,F,2.95,4,4.09
583,2021-06-22 09:16:00,P0115,3,americanexpress,374288561307736,F,5.84,1,7.09
584,2021-06-22 10:13:00,P0204,8,mastercard,5048372372691614,F,9.72,1,11.19
585,2021-06-22 10:50:00,P0486,2,visa,4041590145736,F,6.52,1,7.89
586,2021-06-22 13:03:00,P0188,6,visa,4041594585622,F,6.75,1,7.99
587,2021-06-22 14:27:00,P0392,10,mastercard,5108753950619423,F,13.78,1,14.89
588,2021-06-22 14:31:00,P0416,7,visa,4041598087418113,F,9.88,2,11.29
589,2021-06-22 14:53:00,P0379,8,mastercard,5048374000205890,F,6.12,2,7.49
590,2021-06-22 18:13:00,P0037,6,americanexpress,374288149368978,F,18.48,3,20.39
591,2021-06-22 19:38:00,P0141,10,visa,4041596154542609,F,14.75,2,16.09
592,2021-06-22 19:45:00,P0522,5,visa,4041598334720394,F,4.9,1,5.39
593,2021-06-22 21:49:00,P0718,7,visa,4041598328851015,F,9.82,2,11.29
594,2021-06-23 00:47:00,P0172,6,americanexpress,374288713458031,F,19.67,1,21.39
595,2021-06-23 03:48:00,P0126,8,mastercard,5108750499359461,F,12.18,1,13.79
596,2021-06-23 04:25:00,P0662,5,visa,4041591486033740,F,7.58,3,8.29
597,2021-06-23 08:12:00,P0344,10,visa,4041590414710,F,9.86,1,11.29
598,2021-06-23 08:32:00,P0343,8,americanexpress,374288837996049,F,3.66,1,4.79
599,2021-06-23 09:03:00,P0040,5,americanexpress,374283593820293,T,15.75,4,17.59
600,2021-06-23 14:44:00,P0400,5,mastercard,5108759460185524,F,6.39,1,7.69
601,2021-06-23 16:26:00,P0258,6,mastercard,5048378372351448,F,16.65,2,18.09
602,2021-06-23 22:04:00,P0399,4,mastercard,5048377910407548,F,9.83,1,11.29
603,2021-06-24 03:16:00,P0525,10,americanexpress,374283511546855,F,13.86,4,14.89
604,2021-06-24 07:04:00,P0418,4,americanexpress,374288947219886,F,13.24,3,14.69
605,2021-06-24 07:45:00,P0533,7,visa,4041595231614,T,1.5,5,1.69
606,2021-06-24 08:57:00,P0603,7,americanexpress,374288952651841,T,19.88,3,21.39
607,2021-06-24 11:45:00,P0410,7,mastercard,5108755100267003,F,2.95,2,4.09
608,2021-06-24 12:40:00,P0458,7,,5229908142660073,F,9,3,10.39
609,2021-06-24 21:20:00,P0079,4,visa,4041590287529369,F,0.09,2,1.09
610,2021-06-25 02:45:00,P0483,5,mastercard,5048378740246015,T,17.52,2,18.69
611,2021-06-25 05:16:00,P0190,7,americanexpress,374288743492596,F,18.93,2,20.89
612,2021-06-25 06:01:00,P0475,5,visa,4041598987360,F,8.08,3,8.79
613,2021-06-25 06:39:00,P0522,4,visa,4041597123488,F,4.9,2,5.39
